"Fecha"	"BITCOIN_COINDESK"	"USD_EUR"	"USD_BZR"	"USD_INR"	"USD_MEX"	"USD_JPY"	"USD_SWF"	"day"	"month"	"year"	"BITCOIN_COINDESK_sintend"	"USD_EUR_sintend"	"USD_BZR_sintend"	"USD_INR_sintend"	"USD_MEX_sintend"	"USD_JPY_sintend"	"USD_SWF_sintend"
2014.57290274199	582.2	0.745712155108128	0.448631673396142	0.0166333998669328	0.0765374459454288	0.00979240109674892	1.10277900308778	"29"	"7"	"2014"	124.196860027313	-0.0345403652942995	0.0446900478415615	0.000347737045686143	0.00319748759113261	0.000562214816656611	0.0121222380205297
2014.57564390343	564.37	0.747495888772612	0.443793547241823	0.0165562913907285	0.0761179828734539	0.00971817298347911	1.09938434476693	"30"	"7"	"2014"	107.606515522003	-0.0331345398624379	0.0402274753035655	0.00027320404451861	0.0028049011302881	0.00049115425697333	0.00891627397699168
2014.57838506488	581.35	0.746825989544436	0.440606274233345	0.0165152766308836	0.0755458185389439	0.0097323600973236	1.1005943209333	"31"	"7"	"2014"	125.822239255905	-0.034181855061047	0.0374151630081759	0.000234762526446251	0.00225961340690854	0.000508501767135806	0.0103147381618314
2014.58112622632	595.08	0.744269127716582	0.441033783187792	0.0163398692810458	0.0756773119418798	0.00976085895558809	1.105216622458	"1"	"8"	"2014"	140.784030990601	-0.0371156404807306	0.0382170399471005	6.19261851167487e-05	0.00241798342097493	0.000540153863540227	0.0151253213879412
2014.58386738777	587.29	0.744675569676809	0.441572587173789	0.0163630413439511	0.07570786857114	0.00976022383446657	1.10440288617288	"2"	"8"	"2014"	134.221890726089	-0.0370856296755225	0.0391296190143405	8.76670232662045e-05	0.00247541666136196	0.00054266482192584	0.0144996605599323
2014.58660854921	585.51	0.745082455791776	0.442112709266682	0.0163862792221979	0.0757384498863925	0.00975958879599209	1.1035903472631	"3"	"8"	"2014"	133.665818462372	-0.0370546823369702	0.0400429233434504	0.000113471443492837	0.00253287458774849	0.000545168704780444	0.0138749908047686
2014.58934971066	586.76	0.745489786789921	0.442654154309238	0.0164095831965868	0.0757690559175633	0.00975895384014834	1.10277900308778	"4"	"8"	"2014"	136.135814437866	-0.0370227977948441	0.040956957835405	0.000139339726369925	0.00259035723004968	0.000547665512997212	0.0132513095252222
2014.5920908721	583.11	0.748166990872363	0.43917435221783	0.0163800163800164	0.075295534974776	0.00973046608932568	1.098659635245	"5"	"8"	"2014"	133.701878175735	-0.0347205477898176	0.0378491522901614	0.000112334985023475	0.00214371289839284	0.000522302367602284	0.00931939827570893
2014.59483203355	583.04	0.74878322725571	0.439483167794674	0.0163265306122449	0.0754460749179524	0.00977135040062537	1.09950522264981	"6"	"8"	"2014"	134.844009914398	-0.0344787731052822	0.0385293716845576	6.14090592117311e-05	0.00232112945269967	0.00056630412615165	0.0103522360003838
2014.59757319499	587.4	0.74839095943721	0.436986540814543	0.0163398692810458	0.0753778313797912	0.00979815794630609	1.1005943209333	"7"	"8"	"2014"	140.412209892273	-0.035245010185782	0.0364035556187459	7.73053367080813e-05	0.00227976252566536	0.000596221961358754	0.0116283783303501
